ID,TargetF1,TargetRAUC
ID_E760D84B,0,0.21912621359223303
ID_6EDEA907,1,0.43601941747572814
ID_B9FFC8D8,1,0.3504368932038835
ID_74C6C94E,0,0.14640776699029126
ID_0E02825D,1,0.5766504854368932
ID_DA1C6468,1,0.47019417475728154
ID_82EBD610,1,0.3098543689320388
ID_791C412A,1,0.9132038834951457
ID_8FB9365C,1,0.5157281553398059
ID_724491A7,1,0.29650485436893204
ID_95C83AE3,1,0.4107281553398059
ID_6650ABA4,1,0.69
ID_92412BFC,1,0.9250970873786407
ID_257F4327,1,0.8882524271844661
ID_CD7A50F0,1,0.7426699029126214
ID_8A80F1B6,1,0.7040776699029127
ID_90DB7797,1,0.6642718446601942
ID_4FF46045,1,0.4930097087378641
ID_33E6AFA0,0,0.14563106796116504
ID_FF308DAB,1,0.4795145631067961
ID_E6335ACF,1,0.7049514563106797
ID_00A5C192,1,0.9125728155339805
ID_C644EA64,1,0.568495145631068
ID_B922D5B3,1,0.46873786407766993
ID_4922E479,1,0.4775242718446602
ID_1B6F3B46,1,0.7016504854368932
ID_1E3C23E7,1,0.7450485436893203
ID_C9E61B00,1,0.782378640776699
ID_3A4C3214,1,0.9513592233009709
ID_B70DC075,1,0.9583009708737864
ID_37FEC45E,1,0.9600485436893204
ID_04E5F26F,1,0.9953883495145632
ID_CED509CF,1,0.9481553398058251
ID_DCD98292,1,0.503009708737864
ID_FEFAA255,1,0.5159223300970873
ID_1C24DA16,1,0.7202912621359224
ID_0FB18B11,1,0.9499029126213593
ID_EB1ED24C,1,0.9185436893203884
ID_E987B903,1,0.30111650485436897
ID_F1BC780A,1,0.9487864077669903
ID_BA6C0C58,1,0.7883495145631068
ID_A7CB9837,0,0.21674757281553397
ID_5FCD1EA3,0,0.13776699029126213
ID_81A71445,1,0.7635436893203884
ID_667AEDE0,0,0.2049514563106796
ID_2321FB97,1,0.7650485436893203
ID_4738ABDA,1,0.8746601941747573
ID_6DF23A45,0,0.1770388349514563
ID_5033C878,1,0.8659223300970874
ID_64691B48,0,0.08203883495145631
ID_B7A3CC04,0,0.21349514563106797
ID_B2F4942A,0,0.176747572815534
ID_4DA54BA7,0,0.26276699029126216
ID_37CDF050,0,0.11495145631067961
ID_BF308F64,0,0.19854368932038835
ID_23C954B8,1,0.4502427184466019
ID_2CAB42BB,0,0.20592233009708738
ID_28FC36FB,0,0.10300970873786408
ID_E9FB2EE0,0,0.14611650485436894
ID_40E0E560,0,0.23412621359223298
ID_6390D5E3,1,0.34291262135922335
ID_14816EA6,0,0.20844660194174758
ID_0BA591EF,0,0.17800970873786406
ID_3FE2AD00,1,0.49242718446601946
ID_ECE8827F,1,0.9455825242718445
ID_E8447477,1,0.9689805825242719
ID_FC0EEFB3,1,0.3805339805825243
ID_C04F966D,1,0.34
ID_8A1BB4B5,1,0.6566019417475729
ID_8F7535A8,1,0.9670388349514563
ID_F0E81248,1,0.3488834951456311
ID_BEE12475,1,0.9459223300970875
ID_3C31D099,1,0.9660194174757282
ID_9251B100,1,0.8276213592233009
ID_9B7CB467,1,0.8766504854368932
ID_1361BD75,0,0.21092233009708738
ID_794D8957,1,0.8828155339805824
ID_DFEC4687,1,0.9735436893203884
ID_2942441F,1,0.9434466019417476
ID_A0D3A8EC,1,0.877378640776699
ID_4B2DB0F9,0,0.25223300970873785
ID_D84255BD,1,0.4311650485436893
ID_6AAEAE8D,1,0.9805339805825243
ID_85FA5EED,1,0.4612621359223301
ID_8AEFEADB,1,0.9415048543689322
ID_019770DF,1,0.9619902912621359
ID_993EA802,0,0.24
ID_84316E57,1,0.8705339805825243
ID_B05DFB77,1,0.9415533980582524
ID_8DF97D0F,1,0.9430097087378642
ID_7E9F2BAA,0,0.1666019417475728
ID_68029D80,1,0.9210194174757282
ID_85B6C676,0,0.23053398058252428
ID_DF32D72E,1,0.49029126213592233
ID_471C11AC,1,0.8204368932038835
ID_4C672D7E,1,0.43300970873786415
ID_2B9DF127,1,0.9558737864077671
ID_1F7E202E,1,0.9472330097087379
ID_EEFE9B75,1,0.741116504854369
ID_D12EA07C,0,0.0891747572815534
ID_88FCF4B6,1,0.7984466019417475
ID_6E5C17E5,1,0.8252427184466018
ID_F59245FC,1,0.9258737864077671
ID_0562A431,0,0.21470873786407768
ID_56C774E2,1,0.9058252427184466
ID_C640170D,1,0.9330582524271844
ID_A2C7F38C,1,0.9261650485436892
ID_032EDDF5,1,0.3837864077669903
