ID,TargetF1,TargetRAUC
ID_E760D84B,0,0.22325242718446603
ID_6EDEA907,1,0.4525728155339806
ID_B9FFC8D8,1,0.3548058252427184
ID_74C6C94E,0,0.14834951456310677
ID_0E02825D,1,0.5726213592233009
ID_DA1C6468,1,0.4725242718446602
ID_82EBD610,1,0.3068446601941747
ID_791C412A,1,0.8970873786407766
ID_8FB9365C,1,0.5401941747572816
ID_724491A7,1,0.327378640776699
ID_95C83AE3,1,0.42898058252427185
ID_6650ABA4,1,0.7004854368932039
ID_92412BFC,1,0.9390291262135921
ID_257F4327,1,0.9065533980582525
ID_CD7A50F0,1,0.7551456310679612
ID_8A80F1B6,1,0.6836893203883494
ID_90DB7797,1,0.6522330097087379
ID_4FF46045,1,0.4983980582524272
ID_33E6AFA0,0,0.14393203883495145
ID_FF308DAB,1,0.49859223300970873
ID_E6335ACF,1,0.7157766990291262
ID_00A5C192,1,0.9312621359223301
ID_C644EA64,1,0.5798058252427184
ID_B922D5B3,1,0.4927184466019418
ID_4922E479,1,0.4919902912621359
ID_1B6F3B46,1,0.6887864077669904
ID_1E3C23E7,1,0.7446116504854369
ID_C9E61B00,1,0.8098058252427184
ID_3A4C3214,1,0.9742718446601942
ID_B70DC075,1,0.9840291262135923
ID_37FEC45E,1,0.9842718446601941
ID_04E5F26F,1,0.9973300970873785
ID_CED509CF,1,0.9612135922330097
ID_DCD98292,1,0.5136893203883496
ID_FEFAA255,1,0.532621359223301
ID_1C24DA16,1,0.7365048543689321
ID_0FB18B11,1,0.9769417475728156
ID_EB1ED24C,1,0.9495631067961164
ID_E987B903,1,0.305
ID_F1BC780A,1,0.9671844660194175
ID_BA6C0C58,1,0.778495145631068
ID_A7CB9837,0,0.21131067961165045
ID_5FCD1EA3,0,0.12077669902912622
ID_81A71445,1,0.7294174757281553
ID_667AEDE0,0,0.1966504854368932
ID_2321FB97,1,0.7305339805825242
ID_4738ABDA,1,0.8918446601941746
ID_6DF23A45,0,0.1578640776699029
ID_5033C878,1,0.8636893203883494
ID_64691B48,0,0.07490291262135922
ID_B7A3CC04,0,0.20033980582524272
ID_B2F4942A,0,0.17300970873786406
ID_4DA54BA7,0,0.25611650485436893
ID_37CDF050,0,0.10310679611650486
ID_BF308F64,0,0.19388349514563105
ID_23C954B8,1,0.42669902912621355
ID_2CAB42BB,0,0.19262135922330098
ID_28FC36FB,0,0.09849514563106797
ID_E9FB2EE0,0,0.1486893203883495
ID_40E0E560,0,0.2224757281553398
ID_6390D5E3,1,0.3614077669902912
ID_14816EA6,0,0.20626213592233011
ID_0BA591EF,0,0.1852912621359223
ID_3FE2AD00,1,0.507621359223301
ID_ECE8827F,1,0.9150485436893204
ID_E8447477,1,0.9666504854368932
ID_FC0EEFB3,1,0.3801941747572815
ID_C04F966D,1,0.34597087378640773
ID_8A1BB4B5,1,0.6413106796116504
ID_8F7535A8,1,0.9703398058252427
ID_F0E81248,1,0.3572815533980582
ID_BEE12475,1,0.9427669902912622
ID_3C31D099,1,0.9721359223300972
ID_9251B100,1,0.8218446601941748
ID_9B7CB467,1,0.8873300970873785
ID_1361BD75,0,0.21276699029126211
ID_794D8957,1,0.9099029126213591
ID_DFEC4687,1,0.9699029126213592
ID_2942441F,1,0.9440291262135924
ID_A0D3A8EC,1,0.8945145631067961
ID_4B2DB0F9,0,0.230873786407767
ID_D84255BD,1,0.43490291262135916
ID_6AAEAE8D,1,0.9748543689320388
ID_85FA5EED,1,0.46310679611650485
ID_8AEFEADB,1,0.9424271844660194
ID_019770DF,1,0.9719902912621359
ID_993EA802,0,0.2362621359223301
ID_84316E57,1,0.8732038834951457
ID_B05DFB77,1,0.9572815533980582
ID_8DF97D0F,1,0.9614077669902912
ID_7E9F2BAA,0,0.17291262135922328
ID_68029D80,1,0.9477669902912621
ID_85B6C676,0,0.21349514563106797
ID_DF32D72E,1,0.5077669902912622
ID_471C11AC,1,0.8180582524271844
ID_4C672D7E,1,0.43941747572815537
ID_2B9DF127,1,0.9566990291262135
ID_1F7E202E,1,0.9567961165048544
ID_EEFE9B75,1,0.7379611650485436
ID_D12EA07C,0,0.08354368932038835
ID_88FCF4B6,1,0.8015533980582524
ID_6E5C17E5,1,0.8263106796116505
ID_F59245FC,1,0.9364563106796118
ID_0562A431,0,0.22233009708737866
ID_56C774E2,1,0.8956796116504854
ID_C640170D,1,0.9255825242718446
ID_A2C7F38C,1,0.9284466019417476
ID_032EDDF5,1,0.3975728155339806
ID_3DAA458C,1,0.7816504854368933
ID_9435A135,1,0.6382524271844661
ID_532CCEE8,1,0.9905339805825243
ID_AA78D0D0,1,0.9503398058252427
ID_02E167CB,1,0.963495145631068
