ID,TargetF1,TargetRAUC
ID_E760D84B,0,0.22296116504854369
ID_6EDEA907,0,0.43825242718446605
ID_B9FFC8D8,0,0.34315533980582524
ID_74C6C94E,0,0.1424757281553398
ID_0E02825D,1,0.5728155339805825
ID_DA1C6468,0,0.4613592233009709
ID_82EBD610,0,0.3019417475728155
ID_791C412A,1,0.8897087378640776
ID_8FB9365C,0,0.536504854368932
ID_724491A7,0,0.3321359223300971
ID_95C83AE3,0,0.4147572815533981
ID_6650ABA4,1,0.7087378640776699
ID_92412BFC,1,0.9351941747572816
ID_257F4327,1,0.9030097087378641
ID_CD7A50F0,1,0.7544174757281554
ID_8A80F1B6,1,0.7160194174757282
ID_90DB7797,1,0.6671844660194175
ID_4FF46045,0,0.4904368932038835
ID_33E6AFA0,0,0.1528640776699029
ID_FF308DAB,0,0.48252427184466024
ID_E6335ACF,1,0.7289320388349515
ID_00A5C192,1,0.9273786407766991
ID_C644EA64,1,0.5660679611650486
ID_B922D5B3,0,0.48072815533980584
ID_4922E479,0,0.4748543689320388
ID_1B6F3B46,1,0.7156796116504855
ID_1E3C23E7,1,0.7506310679611651
ID_C9E61B00,1,0.8217961165048543
ID_3A4C3214,1,0.9720873786407768
ID_B70DC075,1,0.9829126213592233
ID_37FEC45E,1,0.982378640776699
ID_04E5F26F,1,0.9958252427184466
ID_CED509CF,1,0.9603398058252428
ID_DCD98292,0,0.5039320388349515
ID_FEFAA255,0,0.5231553398058253
ID_1C24DA16,1,0.7434466019417476
ID_0FB18B11,1,0.9772330097087379
ID_EB1ED24C,1,0.9548058252427185
ID_E987B903,0,0.2999514563106796
ID_F1BC780A,1,0.961990291262136
ID_BA6C0C58,1,0.7769902912621359
ID_A7CB9837,0,0.2183980582524272
ID_5FCD1EA3,0,0.1358252427184466
ID_81A71445,1,0.7238834951456311
ID_667AEDE0,0,0.19354368932038837
ID_2321FB97,1,0.7266990291262136
ID_4738ABDA,1,0.8876213592233011
ID_6DF23A45,0,0.16689320388349513
ID_5033C878,1,0.86
ID_64691B48,0,0.07902912621359223
ID_B7A3CC04,0,0.1983009708737864
