ID,TargetF1,TargetRAUC
ID_E760D84B,0,0.47881360818925467
ID_6EDEA907,1,0.6639979796871034
ID_B9FFC8D8,1,0.5919290946246967
ID_74C6C94E,0,0.38754158358617974
ID_0E02825D,1,0.8020328358946334
ID_DA1C6468,1,0.690588975694413
ID_82EBD610,1,0.5436675404258113
ID_791C412A,1,0.9294798684826828
ID_8FB9365C,1,0.7605236477652393
ID_724491A7,1,0.5583064019266226
ID_95C83AE3,1,0.6477667626888135
ID_6650ABA4,1,0.8970156846658084
ID_92412BFC,1,0.9307343221622159
ID_257F4327,1,0.92888929229615
ID_CD7A50F0,1,0.9104001723680899
ID_8A80F1B6,1,0.9001125669507362
ID_90DB7797,1,0.8887275946671935
ID_4FF46045,1,0.7333139762604965
ID_33E6AFA0,0,0.38545324371789025
ID_FF308DAB,1,0.7182599944619268
ID_E6335ACF,1,0.9007175941381271
ID_00A5C192,1,0.9320045453539452
ID_C644EA64,1,0.8037291491419178
ID_B922D5B3,1,0.7205946217253292
ID_4922E479,1,0.7077871488631746
ID_1B6F3B46,1,0.9001456274571806
ID_1E3C23E7,1,0.9095551049769552
ID_C9E61B00,1,0.9184366478031617
ID_3A4C3214,1,0.937011905221415
ID_B70DC075,1,0.9377494215181188
ID_37FEC45E,1,0.93884827762561
ID_04E5F26F,1,0.942017706347545
ID_CED509CF,1,0.9361047458885334
ID_DCD98292,1,0.7442079202948051
ID_FEFAA255,1,0.7550997136649402
ID_1C24DA16,1,0.9057836509080978
ID_0FB18B11,1,0.9361192647548173
ID_EB1ED24C,1,0.9306308583065602
ID_E987B903,1,0.5467977836667018
ID_F1BC780A,1,0.9385160126895083
ID_BA6C0C58,1,0.9160357038114095
ID_A7CB9837,0,0.4729399790428157
ID_5FCD1EA3,0,0.34592410101851745
ID_81A71445,1,0.9096960283660054
ID_667AEDE0,0,0.4178818213201076
ID_2321FB97,1,0.9111651280289814
ID_4738ABDA,1,0.9300594213929663
ID_6DF23A45,0,0.40787849479185745
ID_5033C878,1,0.9255670297747906
ID_64691B48,0,0.30573056267548626
ID_B7A3CC04,0,0.45510867576200614
ID_B2F4942A,0,0.4176410568106093
ID_4DA54BA7,1,0.4934258799560012
ID_37CDF050,0,0.3450257119039297
ID_BF308F64,0,0.4132313269253707
ID_23C954B8,1,0.6700358774356301
ID_2CAB42BB,0,0.4458516608504348
ID_28FC36FB,0,0.32570595137289304
ID_E9FB2EE0,0,0.39684231103251255
ID_40E0E560,0,0.4720645465489909
ID_6390D5E3,1,0.5910224196678631
ID_14816EA6,0,0.45094111125996944
ID_0BA591EF,0,0.43048746917734704
ID_3FE2AD00,1,0.7396370302746522
ID_ECE8827F,1,0.9351136360039132
ID_E8447477,1,0.9382441991504175
ID_FC0EEFB3,1,0.6078915158434628
ID_C04F966D,1,0.5748420037775304
ID_8A1BB4B5,1,0.8842369861599125
ID_8F7535A8,1,0.9355635485145863
ID_F0E81248,1,0.5766621440035828
ID_BEE12475,1,0.9367194615038223
ID_3C31D099,1,0.9361047695800553
ID_9251B100,1,0.9197408753917722
ID_9B7CB467,1,0.9266696118441465
ID_1361BD75,0,0.4618898176860563
ID_794D8957,1,0.9271547093219692
ID_DFEC4687,1,0.9359401700681322
ID_2942441F,1,0.9318979652903671
ID_A0D3A8EC,1,0.9279587935726195
ID_4B2DB0F9,1,0.4903415848412467
ID_D84255BD,1,0.6577440586545426
ID_6AAEAE8D,1,0.9359115496033734
ID_85FA5EED,1,0.6799135187521556
ID_8AEFEADB,1,0.932818690669892
ID_019770DF,1,0.9328210877028433
ID_993EA802,1,0.49572917839408337
ID_84316E57,1,0.9257597948578643
ID_B05DFB77,1,0.9319319486270411
ID_8DF97D0F,1,0.9319997789008488
ID_7E9F2BAA,0,0.42609877695214193
ID_68029D80,1,0.9305215646764485
ID_85B6C676,0,0.4616578160027469
ID_DF32D72E,1,0.731449016790469
ID_471C11AC,1,0.9192791470780768
ID_4C672D7E,1,0.6653408838923264
ID_2B9DF127,1,0.9339979705467649
ID_1F7E202E,1,0.931870486790012
ID_EEFE9B75,1,0.9094574952457843
ID_D12EA07C,0,0.28624044042297264
ID_88FCF4B6,1,0.9184579466557701
ID_6E5C17E5,1,0.9213860640323049
ID_F59245FC,1,0.9322155457785537
ID_0562A431,0,0.4740212172973617
ID_56C774E2,1,0.9284357559257325
ID_C640170D,1,0.931198469712359
ID_A2C7F38C,1,0.9321981295763117
ID_032EDDF5,1,0.6281309730184355
ID_3DAA458C,1,0.9187062986954363
ID_9435A135,1,0.8803476759039185
ID_532CCEE8,1,0.939244016528126
ID_AA78D0D0,1,0.9394465411768742
ID_02E167CB,1,0.9402490390009011
ID_B366A33F,1,0.9390748841413556
ID_3C0F4D77,1,0.9147245610014394
ID_96239BA8,1,0.9113854031587678
ID_AF250671,1,0.9447059689441913
ID_7FA74CD1,1,0.9422814634584286
ID_7FF7F248,1,0.5953252730679128
ID_F128076E,1,0.9354369374226934
ID_F6CE2E6C,1,0.9307036728483645
ID_CD783113,1,0.9395028757095597
ID_401F6ED7,1,0.9335809641552805
ID_051CB1D1,1,0.9330184923684331
ID_4E257780,0,0.38593157698204944
ID_32418073,1,0.9396742898585411
ID_D45A4EFA,1,0.5445840489104525
ID_962FAE12,1,0.7369565463697313
ID_6926B74B,1,0.9243956791237
ID_874FD745,1,0.8560201513381241
ID_FE70B6E0,1,0.5080258222671564
ID_8F1B3020,0,0.42052021200854584
ID_BE933B4B,1,0.9109555718851241
ID_1D341F7C,1,0.9264603320199475
ID_5F4441FC,1,0.5942044591344134
ID_877F9101,1,0.9273977387679322
ID_4B0D8A92,1,0.6644886822552787
ID_E8F4B53D,1,0.8603702620025899
ID_3ADC768C,0,0.4369066812522935
ID_90EA271F,1,0.9266090291495475
ID_5537F205,1,0.6232233387690862
ID_0772B55B,0,0.4352555307818758
ID_76953BF3,1,0.6066337591801958
ID_DB7EA21E,1,0.5138226246768508
ID_371647D8,1,0.575900567223155
ID_719B8D99,1,0.5332782711205809
ID_A9C9D49D,0,0.47958074247801186
ID_199BF069,1,0.7065382179138859
ID_72A59036,0,0.32584346852300006
ID_4B36C7FA,1,0.9182543378627106
ID_70F36923,0,0.2575202335208247
ID_3F5AD800,0,0.47143531138529887
ID_6C598A9B,0,0.3864937208906477
ID_7E71F6C6,1,0.5841421455996684
ID_EB7B1BD7,1,0.9281603940105628
ID_B8433149,1,0.6337050379389811
ID_65400720,1,0.7564395835647519
ID_F7F14A13,1,0.930512996408812
ID_46F83BA8,1,0.5203187221348672
ID_61AAA409,1,0.9240551756983526
ID_4B3075F5,1,0.9305701388394172
ID_6E2E13F5,1,0.572172030146151
ID_EE74BE9C,1,0.5349790429257928
ID_2F932C81,1,0.8584312636981448
ID_B7A07307,1,0.5345000569754946
ID_3A6CEA33,1,0.9227698172950634
ID_26D068A6,1,0.9268641157352127
ID_62D6E61B,1,0.9288278136835784
ID_8333AF2A,1,0.9293207867658138
ID_EF55E066,1,0.5513838366648656
ID_E46278DA,1,0.9275145137192342
ID_5567010E,1,0.9256641508361658
ID_682474AC,1,0.919518527597632
ID_F97320F6,1,0.9268508884006764
ID_1C986462,1,0.9267785019999403
ID_27318359,1,0.9305965044687532
ID_222270DC,1,0.931445476431233
ID_52DEE93A,1,0.5524813456505333
ID_5FBD00D7,1,0.6057460842979252
ID_9C9B5558,1,0.9304597828199863
ID_532A51AC,1,0.6501633221262679
ID_97B1AD5B,1,0.5493978708540548
ID_056ADE94,1,0.5768283742332471
ID_FBAA0AD5,1,0.660873384822171
ID_2361B215,1,0.9038193226485476
ID_AE60B971,1,0.6997350232057575
ID_0DA0353F,1,0.927303392787417
ID_5C28F7B4,1,0.9189401714206686
ID_9E57007E,1,0.9207140972952792
ID_B5E06820,1,0.6100438423401098
ID_70A6F678,1,0.6920139205847838
ID_3EEFB9A3,1,0.9161191331693375
ID_E1AF8A93,1,0.9267934373942304
ID_7EB7C52F,1,0.5350665429117765
ID_5725278D,1,0.8218809082583032
ID_A684C083,1,0.9347533592639995
ID_CFF6D4D0,1,0.6268340596412312
ID_EA510978,1,0.9370918481786505
ID_109BC4B4,1,0.9321472781749882
ID_B841EDCE,1,0.7101107564641805
ID_990D7AA6,1,0.9396447860003401
ID_D38EE3ED,1,0.8803829512025221
ID_FBA0B573,1,0.5625397493051909
ID_13B4C990,1,0.5463603501228451
ID_9CAB28AC,1,0.8806767458170679
ID_123A6C18,1,0.9265369617185435
ID_93C780E9,1,0.922576965351604
ID_18B398CF,1,0.905692116626165
ID_F41DBBC5,1,0.9256180219076766
ID_A6E2BDB2,1,0.9282491973810312
ID_1746BF7E,1,0.9263817623449812
ID_9EEC3A93,1,0.9244174765576836
ID_1E192E61,1,0.6052635744306059
ID_5AC55F7F,1,0.9184213023964678
ID_9D362AC5,1,0.6337561501241045
ID_1275E770,1,0.9318402017240104
ID_F43E568D,1,0.9347449245105812
ID_E7DB224A,1,0.9356134513830751
ID_713D4B6F,1,0.9355237981369541
ID_42C9E95A,1,0.9192312957335242
ID_14555504,1,0.9054265633501495
ID_FAB43532,1,0.9277540833032167
ID_9A78E971,0,0.37928692570730405
ID_948A28A2,1,0.9296272929248495
ID_5BCEC81D,1,0.926834783103808
ID_FF8E2666,1,0.9028299543024919
ID_4B87620A,0,0.36879263734569734
ID_0E1B50C7,1,0.9321452213396516
ID_773026A8,0,0.3751877182820562
ID_786C9CA9,1,0.5616385443282345
ID_9A4B8C5D,1,0.9056340502776962
ID_49927622,1,0.5594978303191684
ID_87280DBC,1,0.9357290514985691
ID_1AA72786,1,0.5544278774063833
ID_B9B800E4,1,0.9283195747980613
ID_F5E9FDA7,1,0.9272999050507995
ID_00C07212,1,0.49134317276762307
ID_7192AC47,0,0.4644691479651377
ID_840B6CE1,1,0.9159015066859004
ID_7A33DEB0,1,0.5626350541333953
ID_9342D705,1,0.9278655291028537
ID_8911C6F3,1,0.5374545078347914
ID_01EE4352,1,0.671542614097477
ID_392ED006,1,0.5060328627513153
ID_7D020A3E,1,0.9291692837567047
ID_2D47B733,1,0.6390105865560067
ID_E09C36B0,1,0.5336997055197574
ID_5AAD02C3,1,0.9349265378429366
ID_544FBFA3,1,0.9135744873149948
ID_78523CE4,1,0.9343946030696427
ID_2C0D9992,1,0.928534696011154
ID_1D19FEA3,0,0.4727616025736264
ID_C0A344A2,1,0.5679742900009586
ID_BB944785,1,0.9413473739225844
ID_8570E515,0,0.4447120348494623
ID_63F6942D,0,0.4113822829640942
ID_47DBCF7F,1,0.9336201048665645
ID_936F5D06,1,0.6638808010729502
ID_7DEFA08D,1,0.9323575973773881
ID_0C58A90D,1,0.9335605236338426
ID_DC0FBDBA,0,0.41012862918670534
ID_81632C01,0,0.3557720731666592
ID_FAD9AB1A,0,0.33288423865035494
ID_091374DA,1,0.9305287431994906
ID_C304B191,0,0.3238354481420358
ID_8FA929D9,1,0.9144581720453457
