ID,TargetF1,TargetRAUC
ID_E760D84B,0,0.2167961165048544
ID_6EDEA907,1,0.43087378640776697
ID_B9FFC8D8,1,0.3440291262135923
ID_74C6C94E,0,0.14446601941747572
ID_0E02825D,1,0.5784466019417476
ID_DA1C6468,1,0.4661650485436893
ID_82EBD610,1,0.3131067961165049
ID_791C412A,1,0.9125242718446602
ID_8FB9365C,1,0.5083980582524272
ID_724491A7,1,0.289757281553398
ID_95C83AE3,1,0.4036407766990292
ID_6650ABA4,1,0.6957766990291262
ID_92412BFC,1,0.9235922330097088
ID_257F4327,1,0.8880582524271846
ID_CD7A50F0,1,0.7464563106796118
ID_8A80F1B6,1,0.7168932038834952
ID_90DB7797,1,0.6707766990291263
ID_4FF46045,1,0.48679611650485444
ID_33E6AFA0,0,0.14742718446601943
ID_FF308DAB,1,0.47058252427184466
ID_E6335ACF,1,0.7141747572815536
ID_00A5C192,1,0.9136407766990292
ID_C644EA64,1,0.5627669902912621
ID_B922D5B3,1,0.4602427184466019
ID_4922E479,1,0.46898058252427177
ID_1B6F3B46,1,0.7115048543689321
ID_1E3C23E7,1,0.7533980582524271
ID_C9E61B00,1,0.7889805825242718
ID_3A4C3214,1,0.9515048543689321
ID_B70DC075,1,0.9580582524271846
ID_37FEC45E,1,0.9601941747572815
ID_04E5F26F,1,0.9947572815533982
ID_CED509CF,1,0.9484466019417475
ID_DCD98292,1,0.495873786407767
ID_FEFAA255,1,0.5080582524271845
ID_1C24DA16,1,0.7237378640776699
ID_0FB18B11,1,0.9496116504854369
ID_EB1ED24C,1,0.916504854368932
ID_E987B903,1,0.2967961165048544
ID_F1BC780A,1,0.949126213592233
ID_BA6C0C58,1,0.7951456310679612
ID_A7CB9837,0,0.21524271844660192
ID_5FCD1EA3,0,0.14888349514563107
ID_81A71445,1,0.7666019417475729
ID_667AEDE0,0,0.21233009708737866
ID_2321FB97,1,0.7692233009708738
ID_4738ABDA,1,0.8771359223300971
ID_6DF23A45,0,0.18097087378640778
ID_5033C878,1,0.8648543689320388
ID_64691B48,0,0.085873786407767
ID_B7A3CC04,0,0.21160194174757282
ID_B2F4942A,0,0.1747572815533981
ID_4DA54BA7,0,0.2675728155339806
ID_37CDF050,0,0.11655339805825243
ID_BF308F64,0,0.2096116504854369
ID_23C954B8,1,0.4589805825242718
ID_2CAB42BB,0,0.21388349514563107
ID_28FC36FB,0,0.10699029126213591
ID_E9FB2EE0,0,0.14092233009708738
ID_40E0E560,0,0.2361165048543689
ID_6390D5E3,1,0.3404854368932039
ID_14816EA6,0,0.2075728155339806
ID_0BA591EF,0,0.17737864077669904
ID_3FE2AD00,1,0.486747572815534
ID_ECE8827F,1,0.9460194174757282
ID_E8447477,1,0.9685922330097088
ID_FC0EEFB3,1,0.3800485436893204
ID_C04F966D,1,0.34029126213592237
ID_8A1BB4B5,1,0.6628155339805826
ID_8F7535A8,1,0.9664077669902913
ID_F0E81248,1,0.3453883495145631
ID_BEE12475,1,0.9461650485436894
ID_3C31D099,1,0.9654368932038835
ID_9251B100,1,0.8271359223300971
ID_9B7CB467,1,0.8762135922330098
ID_1361BD75,0,0.2116504854368932
ID_794D8957,1,0.8809708737864077
ID_DFEC4687,1,0.9725242718446603
ID_2942441F,1,0.9425728155339805
ID_A0D3A8EC,1,0.8783495145631068
ID_4B2DB0F9,0,0.2582038834951456
ID_D84255BD,1,0.4292718446601942
ID_6AAEAE8D,1,0.978106796116505
ID_85FA5EED,1,0.4559223300970874
ID_8AEFEADB,1,0.9411165048543689
ID_019770DF,1,0.9572330097087378
ID_993EA802,0,0.2388349514563107
ID_84316E57,1,0.8712135922330098
ID_B05DFB77,1,0.938009708737864
ID_8DF97D0F,1,0.9395145631067962
ID_7E9F2BAA,0,0.16300970873786408
ID_68029D80,1,0.9195631067961165
ID_85B6C676,0,0.2442233009708738
ID_DF32D72E,1,0.4830582524271845
ID_471C11AC,1,0.8279611650485437
ID_4C672D7E,1,0.42645631067961165
ID_2B9DF127,1,0.9552912621359224
ID_1F7E202E,1,0.9437864077669904
ID_EEFE9B75,1,0.7447087378640777
ID_D12EA07C,0,0.0983495145631068
ID_88FCF4B6,1,0.8029126213592234
ID_6E5C17E5,1,0.8295631067961164
ID_F59245FC,1,0.9266019417475729
ID_0562A431,0,0.21427184466019417
ID_56C774E2,1,0.9046601941747573
ID_C640170D,1,0.9323786407766991
ID_A2C7F38C,1,0.9265533980582523
ID_032EDDF5,1,0.38276699029126215
ID_3DAA458C,1,0.7886893203883496
ID_9435A135,1,0.6411650485436894
ID_532CCEE8,1,0.9886893203883496
ID_AA78D0D0,1,0.9590291262135923
ID_02E167CB,1,0.9698058252427184
ID_B366A33F,1,0.9905339805825244
ID_3C0F4D77,1,0.7693203883495146
ID_96239BA8,1,0.7571844660194176
ID_AF250671,1,0.9783009708737863
ID_7FA74CD1,1,0.9805339805825243
ID_7FF7F248,1,0.35558252427184467
ID_F128076E,1,0.9247572815533981
ID_F6CE2E6C,1,0.8610679611650486
ID_CD783113,1,0.9888349514563108
ID_401F6ED7,1,0.9519902912621359
ID_051CB1D1,1,0.9441747572815534
ID_4E257780,0,0.17305825242718448
ID_32418073,1,0.9251456310679612
ID_D45A4EFA,1,0.2884466019417476
ID_962FAE12,1,0.49422330097087386
ID_6926B74B,1,0.843252427184466
ID_874FD745,1,0.6193203883495146
ID_FE70B6E0,0,0.24733009708737866
ID_8F1B3020,0,0.19043689320388352
ID_BE933B4B,1,0.787621359223301
ID_1D341F7C,1,0.853252427184466
ID_5F4441FC,1,0.37621359223300965
ID_877F9101,1,0.8813106796116507
ID_4B0D8A92,1,0.4225242718446601
ID_E8F4B53D,1,0.6464077669902912
ID_3ADC768C,0,0.20286407766990291
ID_90EA271F,1,0.8697087378640777
ID_5537F205,1,0.385
ID_0772B55B,0,0.19262135922330098
ID_76953BF3,1,0.3757281553398058
ID_DB7EA21E,0,0.24825242718446602
ID_371647D8,1,0.31834951456310684
ID_719B8D99,1,0.2757281553398058
ID_A9C9D49D,0,0.2087864077669903
ID_199BF069,1,0.46014563106796114
ID_72A59036,0,0.105
ID_4B36C7FA,1,0.7939320388349516
ID_70F36923,0,0.06776699029126212
ID_3F5AD800,0,0.22262135922330098
ID_6C598A9B,0,0.155873786407767
ID_7E71F6C6,1,0.3527184466019418
ID_EB7B1BD7,1,0.8993203883495146
ID_B8433149,1,0.40111650485436895
ID_65400720,1,0.5106310679611651
ID_F7F14A13,1,0.9385436893203883
ID_46F83BA8,0,0.2701456310679612
ID_61AAA409,1,0.8519902912621359
ID_4B3075F5,1,0.9316504854368932
ID_6E2E13F5,1,0.350873786407767
ID_EE74BE9C,1,0.2870873786407767
ID_2F932C81,1,0.6986407766990292
ID_B7A07307,1,0.26796116504854367
ID_3A6CEA33,1,0.8316504854368932
ID_26D068A6,1,0.8814077669902913
ID_62D6E61B,1,0.9290291262135923
ID_8333AF2A,1,0.9286407766990292
ID_EF55E066,1,0.29359223300970877
ID_E46278DA,1,0.8961165048543689
ID_5567010E,1,0.8890291262135923
ID_682474AC,1,0.8121844660194175
ID_F97320F6,1,0.8873786407766991
ID_1C986462,1,0.8850485436893205
ID_27318359,1,0.9346601941747573
ID_222270DC,1,0.940485436893204
ID_52DEE93A,1,0.2887864077669903
ID_5FBD00D7,1,0.3606310679611651
ID_9C9B5558,1,0.9209708737864077
ID_532A51AC,1,0.4088834951456311
