ID,TargetF1,TargetRAUC
ID_E760D84B,0,0.47946158184426524
ID_6EDEA907,1,0.6688585624505508
ID_B9FFC8D8,1,0.5746792755924282
ID_74C6C94E,0,0.4214476516881436
ID_0E02825D,1,0.786114894058624
ID_DA1C6468,1,0.6901667272097508
ID_82EBD610,1,0.5761883788601316
ID_791C412A,1,0.9146539841620637
ID_8FB9365C,1,0.7239441812542678
ID_724491A7,1,0.5549694923226702
ID_95C83AE3,1,0.6459420269479659
ID_6650ABA4,1,0.8942610295493387
ID_92412BFC,1,0.9191665047357752
ID_257F4327,1,0.9166070451158399
ID_CD7A50F0,1,0.9036548763461982
ID_8A80F1B6,1,0.8865982849023128
ID_90DB7797,1,0.8784506968487675
ID_4FF46045,1,0.6947054328143482
ID_33E6AFA0,0,0.4188889592683291
ID_FF308DAB,1,0.6925113557470843
ID_E6335ACF,1,0.8975729217726881
ID_00A5C192,1,0.9207535447899861
ID_C644EA64,1,0.7733129134213385
ID_B922D5B3,1,0.687587295597299
ID_4922E479,1,0.6900143465691684
ID_1B6F3B46,1,0.8901379288891116
ID_1E3C23E7,1,0.9016168250966663
ID_C9E61B00,1,0.9109171480508327
ID_3A4C3214,1,0.9264628911164441
ID_B70DC075,1,0.9270020257518765
ID_37FEC45E,1,0.9278946519120703
ID_04E5F26F,1,0.9285972261850977
ID_CED509CF,1,0.92248612511088
ID_DCD98292,1,0.7031860743058549
ID_FEFAA255,1,0.7187742781311074
ID_1C24DA16,1,0.9002353177121819
ID_0FB18B11,1,0.9237758069945198
ID_EB1ED24C,1,0.9199229599324965
ID_E987B903,1,0.544957585892333
ID_F1BC780A,1,0.9256359211782772
ID_BA6C0C58,1,0.9065004280722825
ID_A7CB9837,0,0.45926783968881996
ID_5FCD1EA3,0,0.41633871096467356
ID_81A71445,1,0.8976931669955575
ID_667AEDE0,0,0.4828459612358007
ID_2321FB97,1,0.895541943967429
ID_4738ABDA,1,0.9170136521346507
ID_6DF23A45,0,0.43143115486351225
ID_5033C878,1,0.9120199656813075
ID_64691B48,0,0.3487699280869192
ID_B7A3CC04,0,0.453576476395968
ID_B2F4942A,0,0.4451487550531844
ID_4DA54BA7,1,0.522432279986721
ID_37CDF050,0,0.3722169981941862
ID_BF308F64,0,0.4840740066135639
ID_23C954B8,1,0.6624052275299281
ID_2CAB42BB,0,0.4620735549117607
ID_28FC36FB,0,0.38680337802428766
ID_E9FB2EE0,0,0.41772379391193015
ID_40E0E560,0,0.4835619223303941
ID_6390D5E3,1,0.591393847473413
ID_14816EA6,0,0.4687690071508541
ID_0BA591EF,0,0.450590035063918
ID_3FE2AD00,1,0.699569042116177
ID_ECE8827F,1,0.9176521293518091
ID_E8447477,1,0.9219644710309937
ID_FC0EEFB3,1,0.6186412429905417
ID_C04F966D,1,0.5959534961374265
ID_8A1BB4B5,1,0.8673272569203954
ID_8F7535A8,1,0.9226996786869244
ID_F0E81248,1,0.6055418915913601
ID_BEE12475,1,0.9215251992985738
ID_3C31D099,1,0.9225947100492025
ID_9251B100,1,0.9089495969426571
ID_9B7CB467,1,0.9152947046663003
ID_1361BD75,0,0.4727158666336403
ID_794D8957,1,0.9168927071110299
ID_DFEC4687,1,0.9218732514649032
ID_2942441F,1,0.9193833586516954
ID_A0D3A8EC,1,0.9162271062631813
ID_4B2DB0F9,0,0.4877689417299991
ID_D84255BD,1,0.6602002914572538
ID_6AAEAE8D,1,0.9215326509442449
ID_85FA5EED,1,0.6709285972992853
ID_8AEFEADB,1,0.9213346083468832
ID_019770DF,1,0.9212270247402097
ID_993EA802,0,0.48774122514200946
ID_84316E57,1,0.9150683035285532
ID_B05DFB77,1,0.9188071101767389
ID_8DF97D0F,1,0.9192332824751458
ID_7E9F2BAA,0,0.433899535179645
ID_68029D80,1,0.9193111594473251
ID_85B6C676,0,0.493086017528094
ID_DF32D72E,1,0.6996700903792341
ID_471C11AC,1,0.9151599891153344
ID_4C672D7E,1,0.6486188873368626
ID_2B9DF127,1,0.9220918019899169
ID_1F7E202E,1,0.9193113223003577
ID_EEFE9B75,1,0.8996332083607608
ID_D12EA07C,0,0.3762686997898188
ID_88FCF4B6,1,0.9089714998406542
ID_6E5C17E5,1,0.9118405773355507
ID_F59245FC,1,0.9207457900712035
ID_0562A431,0,0.47876641094870165
ID_56C774E2,1,0.914913303698058
ID_C640170D,1,0.9183238293576763
ID_A2C7F38C,1,0.9197443675183601
ID_032EDDF5,1,0.6288533657152808
ID_3DAA458C,1,0.907599764585201
ID_9435A135,1,0.8662876731768117
ID_532CCEE8,1,0.9266003388989105
ID_AA78D0D0,1,0.9261009909715735
ID_02E167CB,1,0.9256189889125948
ID_B366A33F,1,0.9251013026872108
ID_3C0F4D77,1,0.9023849177738839
ID_96239BA8,1,0.9016886453906806
ID_AF250671,1,0.9318495141550818
ID_7FA74CD1,1,0.9302299531536531
ID_7FF7F248,1,0.6073070853772999
ID_F128076E,1,0.9224646806075083
ID_F6CE2E6C,1,0.9152753478798847
ID_CD783113,1,0.9263033386782773
ID_401F6ED7,1,0.9210941799866674
ID_051CB1D1,1,0.9206888660504255
ID_4E257780,0,0.43967852257889467
ID_32418073,1,0.9265324372648289
ID_D45A4EFA,1,0.5238042081687515
ID_962FAE12,1,0.7047567353998563
ID_6926B74B,1,0.9133332516976511
ID_874FD745,1,0.8197070552223958
ID_FE70B6E0,0,0.5060485263497544
ID_8F1B3020,0,0.46925757541302593
ID_BE933B4B,1,0.9041278714534604
ID_1D341F7C,1,0.9147577596233795
ID_5F4441FC,1,0.5866274665058638
ID_877F9101,1,0.9164512652473424
ID_4B0D8A92,1,0.642672155943724
ID_E8F4B53D,1,0.8440191073075283
ID_3ADC768C,0,0.4813748370772254
ID_90EA271F,1,0.9133836666605066
ID_5537F205,1,0.5901160098128257
ID_0772B55B,0,0.4654829906722632
ID_76953BF3,1,0.6315743549199287
ID_DB7EA21E,0,0.5151431194759672
ID_371647D8,1,0.5655239797252801
ID_719B8D99,1,0.5411153933500764
ID_A9C9D49D,0,0.48609901744419154
ID_199BF069,1,0.6771527113823832
ID_72A59036,0,0.36687196453811655
ID_4B36C7FA,1,0.9032869590012684
ID_70F36923,0,0.3159706137551668
ID_3F5AD800,0,0.4800242410373308
ID_6C598A9B,0,0.43896696562476845
ID_7E71F6C6,1,0.5993143322911028
ID_EB7B1BD7,1,0.9165517292624294
ID_B8433149,1,0.632990188122029
ID_65400720,1,0.7042325465988506
ID_F7F14A13,1,0.9179288882579637
ID_46F83BA8,1,0.533215320994257
ID_61AAA409,1,0.9148730753522002
ID_4B3075F5,1,0.9189116802005449
ID_6E2E13F5,1,0.6155009515660892
ID_EE74BE9C,1,0.5438410287812641
ID_2F932C81,1,0.8786532325522451
ID_B7A07307,1,0.5270533364741621
ID_3A6CEA33,1,0.9066060780710381
ID_26D068A6,1,0.9154437382527891
ID_62D6E61B,1,0.9168523017827358
ID_8333AF2A,1,0.917533645974232
ID_EF55E066,1,0.5387252435735582
ID_E46278DA,1,0.9159522747842681
ID_5567010E,1,0.9148073109648116
ID_682474AC,1,0.9099936547028746
ID_F97320F6,1,0.9143280271137597
ID_1C986462,1,0.9146048269630694
ID_27318359,1,0.9167522793053211
ID_222270DC,1,0.918643259748585
ID_52DEE93A,1,0.5412728648509533
ID_5FBD00D7,1,0.5769453721766227
ID_9C9B5558,1,0.9180609546637972
ID_532A51AC,1,0.6269048721435766
ID_97B1AD5B,1,0.5216949303026419
ID_056ADE94,1,0.5644304798302003
ID_FBAA0AD5,1,0.6264528347565197
ID_2361B215,1,0.882253457506164
ID_AE60B971,1,0.6686503826149277
ID_0DA0353F,1,0.9151931533622162
ID_5C28F7B4,1,0.9095029291354363
ID_9E57007E,1,0.9110540577464366
ID_B5E06820,1,0.6155459487701103
ID_70A6F678,1,0.6911415039666412
ID_3EEFB9A3,1,0.9019159177397377
ID_E1AF8A93,1,0.9133676765144687
ID_7EB7C52F,1,0.5431693358534981
ID_5725278D,1,0.7800948268007409
ID_A684C083,1,0.9205974054126296
ID_CFF6D4D0,1,0.5976636825002624
ID_EA510978,1,0.9227955999171696
ID_109BC4B4,1,0.9209957286685279
ID_B841EDCE,1,0.7055690534700362
ID_990D7AA6,1,0.928143281828046
ID_D38EE3ED,1,0.8601209403521505
ID_FBA0B573,1,0.5463755645850794
ID_13B4C990,1,0.5808891187840963
ID_9CAB28AC,1,0.8644191000537768
ID_123A6C18,1,0.9167395144684203
ID_93C780E9,1,0.9046984782365989
ID_18B398CF,1,0.8964455015901767
ID_F41DBBC5,1,0.9146301498481796
ID_A6E2BDB2,1,0.9171134816375314
ID_1746BF7E,1,0.9129544702937825
ID_9EEC3A93,1,0.9141874018022729
ID_1E192E61,1,0.6140328952318594
ID_5AC55F7F,1,0.9039086429675505
ID_9D362AC5,1,0.6372863713417836
ID_1275E770,1,0.9196317381202891
ID_F43E568D,1,0.9227957673178709
ID_E7DB224A,1,0.9249244556509342
ID_713D4B6F,1,0.9237191413514664
ID_42C9E95A,1,0.9081472009700811
ID_14555504,1,0.8946256051134067
ID_FAB43532,1,0.9142390986915987
ID_9A78E971,0,0.41062414561899646
ID_948A28A2,1,0.9161778273200873
ID_5BCEC81D,1,0.9100810105014541
ID_FF8E2666,1,0.8948110132301712
ID_4B87620A,0,0.4117214118616682
ID_0E1B50C7,1,0.9204831913251006
ID_773026A8,0,0.41738486489401466
ID_786C9CA9,1,0.5478771222114092
ID_9A4B8C5D,1,0.8964300185373506
ID_49927622,1,0.5577914450779181
ID_87280DBC,1,0.9244999355155679
ID_1AA72786,1,0.5326902250715652
ID_B9B800E4,1,0.9154298740240369
ID_F5E9FDA7,1,0.9158633374415213
ID_00C07212,0,0.5190853993356646
ID_7192AC47,0,0.4964509362659766
ID_840B6CE1,1,0.9028130204623879
ID_7A33DEB0,1,0.5419561149187735
ID_9342D705,1,0.9162391955529117
ID_8911C6F3,1,0.5724308767476761
ID_01EE4352,1,0.6568766037117238
ID_392ED006,1,0.5208008026911897
ID_7D020A3E,1,0.9156724417468889
ID_2D47B733,1,0.6403808584646188
ID_E09C36B0,1,0.5494741377178823
ID_5AAD02C3,1,0.9217348231144799
ID_544FBFA3,1,0.9040007770670878
ID_78523CE4,1,0.9209465170906089
ID_2C0D9992,1,0.91354740401089
ID_1D19FEA3,0,0.4697378814642966
ID_C0A344A2,1,0.5787564862006132
ID_BB944785,1,0.9283585924789839
ID_8570E515,0,0.4844090238433543
ID_63F6942D,0,0.4374443531371083
ID_47DBCF7F,1,0.9209348289194953
ID_936F5D06,1,0.6541994528395602
ID_7DEFA08D,1,0.9191464884744116
ID_0C58A90D,1,0.9200083775116471
ID_DC0FBDBA,0,0.43483784580811163
ID_81632C01,0,0.4021802424911255
ID_FAD9AB1A,0,0.39888396223181977
ID_091374DA,1,0.9159243451117369
ID_C304B191,0,0.3859396219067649
ID_8FA929D9,1,0.9043624762320444
ID_41F626A9,0,0.48966910966401234
ID_F2CDE152,1,0.8951394527736126
ID_9939F007,0,0.38080715031985224
ID_91EF5C97,0,0.4071532414174547
ID_4E899BF0,1,0.6013849675152279
ID_C934BA5F,1,0.8807091371256413
ID_15900459,1,0.9017660109371577
ID_5B3B35D8,1,0.9122061190925549
ID_B8111312,1,0.9050384973198724
ID_3B0EFBAB,1,0.5714328570731589
ID_D7816F53,0,0.515349909396491
ID_C4FA9A63,0,0.5152751324845664
ID_689E3F3C,1,0.908283274862181
ID_CA06AE89,0,0.4025070801716423
ID_B2C94A50,1,0.6390860969870427
ID_21E01D6F,0,0.3766810533613175
ID_5A2EA94E,1,0.8412526574628327
ID_7F5CD946,1,0.544488061450469
ID_8B0BBB9A,1,0.6453238588248548
ID_BA99B0DF,0,0.4462292479215758
ID_F408FBA7,0,0.5039108149663826
ID_AF0F2F12,0,0.4063479548064434
ID_1870213C,1,0.6189158391184341
ID_2874319C,1,0.5696466379714398
ID_2755AA0D,1,0.5843225940726637
ID_3CFB1830,1,0.5585776538798871
ID_CE98E9D2,1,0.9174705192288273
ID_7C5BF1F8,1,0.6236319956292671
ID_49686BE8,1,0.9148369492614585
ID_B49D4FD7,1,0.9132219200854207
ID_65E962DA,1,0.9171111464418433
ID_0CE994FA,1,0.9153882895923786
ID_EABB3781,1,0.5233306663436275
ID_0CF208A1,0,0.5135520131272314
ID_6FDB0FE5,1,0.9125420556026567
ID_1654D304,1,0.910144100672098
ID_E21149F8,1,0.9059823813242409
ID_472E6965,0,0.5066860525396304
ID_EE3D2F76,1,0.9129615281063808
ID_E2FB9F7C,1,0.9060843517605984
ID_81E96BF3,0,0.35134589986238873
ID_B1BB9AEA,1,0.5710140167024665
ID_D0FB9038,0,0.25225336033376244
ID_9B37F983,1,0.9057312734734434
ID_F3D0FD01,1,0.9160026394330218
ID_1DE98600,0,0.4191005022937213
ID_6D8EA30A,1,0.9078379003459072
ID_30C55FE3,0,0.35610039758259737
ID_E17E370A,1,0.9020388605896505
ID_2C45D8AB,1,0.9131935106963001
ID_33082C3E,1,0.9145348187511289
ID_B1B3A6F0,1,0.8357054161882802
ID_44FA87BB,1,0.9072409621922455
ID_E6B1C982,1,0.9100037927861615
ID_76BABA2F,1,0.9067378943336867
ID_A53937E5,1,0.9063490247466658
ID_3422A1CA,1,0.6141604671636507
ID_56D6B46F,1,0.9137493284827695
ID_D35FCDC2,1,0.8575225570867808
ID_11DC963B,1,0.9140215777832663
ID_F9664879,1,0.8976820132219545
ID_0299D0E8,1,0.9108551306325225
ID_BFCFB4B3,1,0.8925951219056493
ID_CDADA7CA,0,0.3361561463179285
ID_2E63E38C,0,0.3172862820537432
ID_5188D2A4,1,0.9094258166383198
ID_97CF6588,1,0.9111849225658081
ID_E1F7EB72,0,0.5101777488434505
ID_737BBF10,0,0.4677993862098665
ID_4CFAC288,0,0.4824688942264586
ID_B8A06CE5,1,0.8926884802278489
ID_26F5D73F,1,0.5561430172169715
ID_7B1FF645,1,0.9127682382673494
ID_2EC547B4,1,0.655247405543358
ID_D24ACDA6,1,0.9193215044776439
ID_F1B7203B,0,0.42287263121753554
ID_7FAC693D,1,0.9112103858984375
ID_E591B3CD,0,0.3211583338768532
ID_AAE6FAD1,1,0.9013388324998257
ID_AA649819,1,0.9026527987387606
ID_9EC112E0,1,0.9179089268322216
ID_F41271B0,1,0.8925530635441226
ID_5091E3FA,1,0.6504577087343549
ID_54B881C5,1,0.9048023129076747
ID_F544D34A,0,0.4202384913068639
ID_42078A4F,1,0.8882802161767497
ID_3206C9FE,1,0.5867740676382683
ID_B3D6AE03,1,0.9081843948111679
ID_882B591B,1,0.9064543764465516
ID_AAD80969,0,0.30592105389546326
ID_0E971FAE,0,0.3367119925573979
ID_C6D1DF0F,0,0.344922935097548
ID_28DBEBF9,0,0.2925670886907562
ID_076A5F43,0,0.4690041285026561
ID_36C8AF99,1,0.8941881815702414
ID_64EF7896,0,0.2776819997084086
ID_2AC9E359,1,0.8983468088085289
ID_F614A63A,0,0.47779474343073447
ID_563DBABA,1,0.9129129258515765
ID_EB1FA3B5,0,0.3445227161183715
ID_9A01F83E,1,0.9045012886409459
ID_A74C59C8,1,0.5428149763135909
ID_DD58175D,1,0.5724579234553518
ID_382F9997,1,0.895540649952941
ID_35848939,1,0.5695043519909935
ID_E9B2D588,0,0.404115058983768
ID_B03843C1,1,0.9150836581885342
ID_303B4B7F,1,0.907126659752276
ID_099199E9,0,0.3922292760415759
ID_DC87A899,0,0.3398444598564189
ID_79378933,1,0.5678225106938224
ID_41F3F0DB,1,0.9088776656243109
ID_968D52A6,0,0.506339442716919
ID_CAB0FF2A,0,0.34048374661334047
ID_DCEF8419,0,0.3722698914021634
ID_CE63260A,0,0.491973376096896
ID_DE436165,1,0.9092387161445119
ID_E608D60B,0,0.2631796623693896
ID_E8E1FBD7,1,0.8931204367728749
ID_1E498B57,0,0.3004180012818926
ID_B451EEA7,1,0.9052618885902823
ID_7377A417,1,0.6104196331399621
ID_EBCDB127,1,0.9109188631412061
ID_B1B6D17D,1,0.5538888136721402
ID_463ACCCC,0,0.4935528076658133
ID_4B6C020F,1,0.9059946032281958
ID_50DE2099,1,0.5356679066839946
ID_BF9E62F4,1,0.9024893026051696
ID_302B988D,1,0.6070775607873041
ID_6D313E5B,1,0.9090252840293048
ID_F6EA2C0C,1,0.9077115746402233
ID_B754479B,1,0.5771779391268808
ID_49D7DA98,0,0.38265638514508615
ID_FA11B039,0,0.40408018727409545
ID_A94E4ABD,1,0.7327592848001476
ID_89069D96,0,0.4673630714797529
ID_3BE6B468,1,0.9018330942949809
ID_F21D2629,1,0.9045453165304593
ID_9DFD825B,0,0.3629503532905739
ID_987CE5E3,1,0.5445655439630415
ID_C21041C9,1,0.909606899488443
ID_F8E7863F,1,0.5444153180451634
ID_3085B625,1,0.9241667973118541
ID_91A23E88,1,0.8903549718740025
ID_3FCC2A69,1,0.8698681609635432
ID_A873FF56,1,0.9190600848964245
ID_EEC09DEC,1,0.9165854525405446
ID_09CE5707,1,0.921097843582541
ID_3CFCFF9A,1,0.9155637335913986
ID_B2346D84,1,0.9184992779558974
ID_09C6FE91,1,0.9022188388814422
ID_94B070D2,0,0.45311359610245017
ID_9FA29A95,0,0.4208823300962401
ID_F1090F03,1,0.9088694381150513
ID_99156C00,1,0.9055335074898134
ID_8BA9045C,1,0.904522680902589
ID_CDA60986,0,0.27127658506407365
ID_AAB574B6,1,0.9135481557724795
ID_7A1B5366,1,0.9072803886781764
ID_8D5815FA,1,0.6124976952007501
ID_8BEFF27C,1,0.9098403796350235
ID_CBD940F9,1,0.9180158181448119
ID_58F1C5F5,1,0.8599172744540988
ID_F8E7705D,1,0.5883704674492309
ID_7E02C17F,1,0.9031168188933533
ID_B8346107,0,0.304502595697821
ID_3BA5F88C,1,0.901114734609938
ID_46928C1A,1,0.8983449512909851
ID_45094378,1,0.8869185844735554
ID_F3BDB14E,1,0.5270709527974677
ID_8C7E82F8,1,0.8365442748465157
ID_356EBF60,1,0.9104541227577734
ID_DACBBD85,0,0.29998609069358034
ID_BFE0234F,1,0.908050521086325
ID_EB18A321,0,0.3475795190011164
ID_A6D702B7,1,0.9120158140702033
ID_04DD0D77,1,0.7359861425349685
ID_BB01F488,0,0.41575388276596215
ID_AECECAA4,1,0.779776566795559
ID_2319E085,1,0.9157976564735251
ID_6DD27B4F,1,0.9119437883177245
ID_77C92125,1,0.9048815840195168
ID_E9985D15,1,0.5810872002384464
ID_229F1917,1,0.9116561198666493
ID_7AE3CAC6,1,0.9140606346821042
