ID,TargetF1,TargetRAUC
ID_E760D84B,0,0.48920606028058944
ID_6EDEA907,1,0.6882983175950116
ID_B9FFC8D8,1,0.6058745803020072
ID_74C6C94E,0,0.3992773290070848
ID_0E02825D,1,0.8109146815375708
ID_DA1C6468,1,0.7109762950121188
ID_82EBD610,1,0.5560685746421125
ID_791C412A,1,0.9412415743819784
ID_8FB9365C,1,0.7847333675482627
ID_724491A7,1,0.586277973761755
ID_95C83AE3,1,0.6729536434537443
ID_6650ABA4,1,0.911273838877187
ID_92412BFC,1,0.944491697033443
ID_257F4327,1,0.9419575303278341
ID_CD7A50F0,1,0.9242485731026604
ID_8A80F1B6,1,0.9087108908038959
ID_90DB7797,1,0.8993459241311657
ID_4FF46045,1,0.7486040694396388
ID_33E6AFA0,0,0.3958638630272517
ID_FF308DAB,1,0.7419826373614329
ID_E6335ACF,1,0.9137655697283487
ID_00A5C192,1,0.9444240904722674
ID_C644EA64,1,0.8223998937346191
ID_B922D5B3,1,0.742738800448884
ID_4922E479,1,0.7326106598801126
ID_1B6F3B46,1,0.9113588766931012
ID_1E3C23E7,1,0.9211537778848735
ID_C9E61B00,1,0.9321890400735274
ID_3A4C3214,1,0.9494254333687527
ID_B70DC075,1,0.9502799428022397
ID_37FEC45E,1,0.9507851622704978
ID_04E5F26F,1,0.9532684047600665
ID_CED509CF,1,0.9474367007458891
ID_DCD98292,1,0.7601667346593641
ID_FEFAA255,1,0.7759285819929649
ID_1C24DA16,1,0.9208728235013846
ID_0FB18B11,1,0.9485825944214756
ID_EB1ED24C,1,0.9455821715411213
ID_E987B903,1,0.5635845471254906
ID_F1BC780A,1,0.9487321086896531
ID_BA6C0C58,1,0.927527456046019
ID_A7CB9837,0,0.47881485786946787
ID_5FCD1EA3,0,0.34790384006292563
ID_81A71445,1,0.9209262435836197
ID_667AEDE0,0,0.4233128065351831
ID_2321FB97,1,0.9204758932878617
ID_4738ABDA,1,0.9411663666349525
ID_6DF23A45,0,0.41118017281633135
ID_5033C878,1,0.9384245279226435
ID_64691B48,0,0.30400556460479206
ID_B7A3CC04,0,0.45976489691133937
ID_B2F4942A,0,0.4276443733206464
ID_4DA54BA7,0,0.5025645453922576
ID_37CDF050,0,0.34536812427996433
ID_BF308F64,0,0.41576503298321815
ID_23C954B8,1,0.6620939277954341
ID_2CAB42BB,0,0.44828199570949395
ID_28FC36FB,0,0.3320661648129355
ID_E9FB2EE0,0,0.4056922735963875
ID_40E0E560,0,0.4782203911733761
ID_6390D5E3,1,0.6079018820713199
ID_14816EA6,0,0.46015675677418205
ID_0BA591EF,0,0.4430101066006468
ID_3FE2AD00,1,0.755507945540379
ID_ECE8827F,1,0.9438265079754318
ID_E8447477,1,0.9482732610094451
ID_FC0EEFB3,1,0.6206850684476377
ID_C04F966D,1,0.5909902279889901
ID_8A1BB4B5,1,0.8919665490797808
ID_8F7535A8,1,0.9478354235088502
ID_F0E81248,1,0.597223522823054
ID_BEE12475,1,0.9464130601082078
ID_3C31D099,1,0.9481075667078347
ID_9251B100,1,0.9341001118538994
ID_9B7CB467,1,0.9405136404014347
ID_1361BD75,0,0.47016927963472177
ID_794D8957,1,0.9421028789678332
ID_DFEC4687,1,0.9479414291183081
ID_2942441F,1,0.9449670037686244
ID_A0D3A8EC,1,0.9411138510447968
ID_4B2DB0F9,0,0.4904323066705775
ID_D84255BD,1,0.6749831928347134
ID_6AAEAE8D,1,0.9485154139028339
ID_85FA5EED,1,0.7010421381448372
ID_8AEFEADB,1,0.9453154049112772
ID_019770DF,1,0.9479143047961581
ID_993EA802,0,0.5075794964951974
ID_84316E57,1,0.939319820665726
ID_B05DFB77,1,0.9461441578029757
ID_8DF97D0F,1,0.946350073843669
ID_7E9F2BAA,0,0.434310715727556
ID_68029D80,1,0.9452977728432245
ID_85B6C676,0,0.4549526472345964
ID_DF32D72E,1,0.753865194323224
ID_471C11AC,1,0.9317710893510153
ID_4C672D7E,1,0.6873057009157219
ID_2B9DF127,1,0.9464786739079902
ID_1F7E202E,1,0.9459244172229484
ID_EEFE9B75,1,0.9227547429141305
ID_D12EA07C,0,0.2928435150743887
ID_88FCF4B6,1,0.9312315586635223
ID_6E5C17E5,1,0.9336691384356486
ID_F59245FC,1,0.9448104552726613
ID_0562A431,0,0.4826230487971755
ID_56C774E2,1,0.9410395752086733
ID_C640170D,1,0.9437072617823251
ID_A2C7F38C,1,0.9442516959840797
ID_032EDDF5,1,0.6444548338934435
ID_3DAA458C,1,0.9281731667309359
ID_9435A135,1,0.8916816156696188
ID_532CCEE8,1,0.9511087117444081
ID_AA78D0D0,1,0.9485556918920408
ID_02E167CB,1,0.9493403832131319
ID_B366A33F,1,0.9506873902516926
ID_3C0F4D77,1,0.9208971194743756
ID_96239BA8,1,0.9193551771586882
ID_AF250671,1,0.9528165017658264
ID_7FA74CD1,1,0.952292224342376
ID_7FF7F248,1,0.6127634318285873
ID_F128076E,1,0.9464706683479418
ID_F6CE2E6C,1,0.939884793178646
ID_CD783113,1,0.9516530848363955
ID_401F6ED7,1,0.9464750865369647
ID_051CB1D1,1,0.9463094696256396
ID_4E257780,0,0.39909382316486197
ID_32418073,1,0.9484939539107649
ID_D45A4EFA,1,0.5553829114479284
ID_962FAE12,1,0.7559319185247881
ID_6926B74B,1,0.9392744364070283
ID_874FD745,1,0.8638025127368802
ID_FE70B6E0,1,0.5223801220344211
ID_8F1B3020,0,0.437951818421759
ID_BE933B4B,1,0.9219099938138331
ID_1D341F7C,1,0.9392371393867676
ID_5F4441FC,1,0.5942152276681107
ID_877F9101,1,0.9424313341542707
ID_4B0D8A92,1,0.6798394544321115
ID_E8F4B53D,1,0.8655712419026771
ID_3ADC768C,0,0.4510580494458458
