ID,TargetF1,TargetRAUC
ID_E760D84B,0,0.5002540988192125
ID_6EDEA907,1,0.6840304715519012
ID_B9FFC8D8,1,0.6135112073204759
ID_74C6C94E,0,0.41456700346061254
ID_0E02825D,1,0.8071334012978435
ID_DA1C6468,1,0.7091631647692647
ID_82EBD610,1,0.5666313146745938
ID_791C412A,1,0.9274365526131059
ID_8FB9365C,1,0.7659644610622006
ID_724491A7,1,0.5710680036149913
ID_95C83AE3,1,0.6683931779956154
ID_6650ABA4,1,0.8966309952246689
ID_92412BFC,1,0.9286148593789355
ID_257F4327,1,0.9264623338242455
ID_CD7A50F0,1,0.9100473307913326
ID_8A80F1B6,1,0.8963105552675943
ID_90DB7797,1,0.8873865623567978
ID_4FF46045,1,0.7445145710226505
ID_33E6AFA0,0,0.40857267337401915
ID_FF308DAB,1,0.7347241142474465
ID_E6335ACF,1,0.899498684136324
ID_00A5C192,1,0.9288554513244627
ID_C644EA64,1,0.8128411378827078
ID_B922D5B3,1,0.7342126508844679
ID_4922E479,1,0.7259954599150034
ID_1B6F3B46,1,0.8972077194228976
ID_1E3C23E7,1,0.9084689607601165
ID_C9E61B00,1,0.9157912762179383
ID_3A4C3214,1,0.9329390656640213
ID_B70DC075,1,0.933581315731593
ID_37FEC45E,1,0.9344043751549542
ID_04E5F26F,1,0.9380910918634973
ID_CED509CF,1,0.932019129867422
ID_DCD98292,1,0.7554828295706498
ID_FEFAA255,1,0.765747759220144
ID_1C24DA16,1,0.9048045438768506
ID_0FB18B11,1,0.9324105569377242
ID_EB1ED24C,1,0.9279304594647099
ID_E987B903,1,0.5680341875222132
ID_F1BC780A,1,0.9340242067676088
ID_BA6C0C58,1,0.9148390191761555
ID_A7CB9837,0,0.49052486105092596
ID_5FCD1EA3,0,0.3733772474247259
ID_81A71445,1,0.9099701332420898
ID_667AEDE0,0,0.4511590482602912
ID_2321FB97,1,0.9109124203367844
ID_4738ABDA,1,0.9264299684340981
ID_6DF23A45,0,0.4317652020910153
ID_5033C878,1,0.9237614348469484
ID_64691B48,0,0.33704016350900723
ID_B7A3CC04,0,0.47887894694428546
ID_B2F4942A,0,0.44715548718783854
